transaction_id,customer_id,customer_name,email,card_number,merchant,merchant_category,amount,currency,transaction_type,status,country,device,timestamp,is_fraud
2b09d529a2de4fef8fa2604cd8639389,0ca7db89,Michael Silva,wallacewendy@example.net,3583260914142400,"Hayes, Franklin and Nguyen",Entertainment,3628.64,GBP,Purchase,Success,Belize,POS,2023-10-03 21:39:34,0
7e706c1a2c1749ae905d3a09dfb60c3c,278076b5,Colleen Carroll,mckenziemoore@example.org,30495172322469,Hebert-George,Food,1438.48,CAD,Transfer,Pending,Spain,ATM,2023-08-13 01:28:40,0
94f0c5eb41644566b95bdaff733841e7,dd8d0455,Katelyn Nguyen,stephanienolan@example.com,3589798978907832,Blake-West,Entertainment,2552.96,USD,Purchase,Success,Argentina,Mobile,2023-06-24 02:46:27,0
7f5350606c39445890bd7cf9f1aa11fa,435e304b,Samuel Martinez,dchase@example.net,341659120427183,"Silva, Myers and Thompson",Food,2776.77,USD,Payment,Success,Mozambique,Mobile,2023-07-14 01:21:50,0
abb7e36805ce4df5b630533f7eca5b1e,e505a319,Joseph Moore,anthonysuarez@example.net,2701383701884106,Castaneda PLC,Food,370.22,GBP,Purchase,Success,United Kingdom,ATM,2023-02-21 08:03:12,0
049f70e4376d4dbeb5b54a3c230603ed,af6b5781,Eric Lee,stephensgabriel@example.org,4840528202826943136,Lindsey Ltd,Healthcare,4768.76,CAD,Payment,Success,Tunisia,ATM,2023-10-06 06:33:13,0
4a859b3164304620bd3082b2e9ccda6b,218842e2,Robert Moore,melissa51@example.com,30452124904225,"Simmons, Price and Obrien",Healthcare,1524.74,GBP,Payment,Success,American Samoa,Mobile,2023-03-18 09:18:23,0
46c3078c67c34bc2ad550b11e9b8704d,4d064069,Natalie Smith,ryan07@example.org,3565450337192569,White Group,Travel,242.93,CAD,Purchase,Failed,Bosnia and Herzegovina,POS,2023-11-02 08:50:43,0
9cf87f574c2446cc8eb9c145f0b6087f,1c061aea,Denise Mccoy,townsenddaniel@example.org,3515499802558086,"Moore, Foster and Davis",Retail,3154.58,GBP,Transfer,Success,Guernsey,POS,2023-07-23 23:44:56,0
fb636ad8354f46b88e1bcc802d92912e,15b33c87,Michelle Wagner,aliciaramirez@example.org,4954284310954,Weeks-King,Travel,971.07,GBP,Purchase,Success,Eritrea,Mobile,2023-08-18 01:24:01,0
e22e989a7cd74edc9a11a0871cd6450a,c1e9046b,Matthew Torres,sandrahernandez@example.com,4172044288487331359,Gordon-Cabrera,Electronics,4026.49,USD,Purchase,Pending,Kenya,Mobile,2023-03-31 06:59:01,0
daf3b0e145584bf5a916049003def15f,a7593971,Jessica Martin,lisa02@example.net,676365143707,"Gonzalez, Young and Thompson",Entertainment,2019.47,EUR,Withdrawal,Success,Vietnam,POS,2023-12-28 12:27:49,0
b6345a8fa09e45fc821e23207d5fe5bf,c2961879,Cynthia Hicks,michael44@example.com,3564799364779156,Mueller Ltd,Electronics,2153.31,EUR,Purchase,Pending,Paraguay,Mobile,2023-04-04 13:46:23,0
e810551dbc404e05a4d0eb703c1cb149,08ddfab1,Lisa Watts,nelsonpeter@example.org,38351057031869,Tran-Thomas,Food,3299.8,USD,Purchase,Pending,Eritrea,Mobile,2023-11-08 04:36:26,0
6d3e1ef64b3642a38bb51d2f6f5248f1,58881121,Brandy Nguyen,stanleychelsea@example.com,4908786050574650219,"Smith, Hernandez and Brooks",Electronics,3448.42,CAD,Purchase,Success,Guinea,Web,2023-01-12 10:50:10,0
677476159a884a48852ab9df90d3e068,5a0bbe56,Leroy Harvey,kristenlopez@example.net,3534389817865195,Brown-Smith,Entertainment,3523.09,GBP,Withdrawal,Success,Israel,Mobile,2023-05-12 20:00:05,0
49ccc939130a4e099aaea7b51ad174a7,ce0dbf3d,Riley Hanson,moorekimberly@example.net,3556611890203587,Valenzuela-Smith,Food,2660.37,GBP,Payment,Success,Palau,ATM,2023-05-18 04:15:04,0
9812411dbe784cc9940188e317106bab,ba1974c0,Laura Diaz,kdavila@example.com,2283185116517049,Ruiz LLC,Travel,2931.3,GBP,Payment,Pending,Guatemala,POS,2023-09-18 16:17:34,0
ca99f1930fa44cd6b069c8236fed992f,e8770d60,Bradley Burgess,mdavis@example.net,4966063328548146,"Miles, Smith and Johnson",Entertainment,315.14,EUR,Purchase,Success,North Macedonia,ATM,2023-07-21 00:40:36,0
f6c9574cefea451abb4cfe5933519a37,5da51388,Heather Mcdonald,jpeterson@example.com,377956617514094,Monroe Ltd,Electronics,3058.71,USD,Withdrawal,Success,Italy,POS,2023-04-12 22:40:03,0
ca96d61be108414d84b04decf4c3c02f,1b6c87d4,Katrina Taylor,justineverett@example.org,4769547396220058,"Pratt, Martinez and Baker",Food,1517.56,CAD,Withdrawal,Failed,Saint Lucia,Mobile,2023-07-04 19:58:18,0
6b92a65f8896490bb07a5fd75f663078,aa34cd6c,Andrew Howell,austingeorge@example.net,639084481840,"Beltran, Austin and Garza",Travel,139.5,GBP,Transfer,Failed,Chad,POS,2023-06-28 10:01:04,0
0fabcf618cfd4534adcb41fa65acbc2c,cfc57dc5,David Martinez,bernardmcdonald@example.org,370674527003267,"Brooks, Simpson and Anderson",Healthcare,2015.9,CAD,Payment,Failed,Angola,ATM,2023-05-13 12:59:26,0
faf9c44434a445efa7b7edacfaf699fe,24807da1,Sandy Acosta,zachary35@example.org,4005210557827756438,"Patterson, Harris and Shelton",Healthcare,1046.71,EUR,Payment,Success,Iraq,Mobile,2023-01-23 05:31:21,0
be786ba04de64dd8b5f64325f673feba,f60a24a4,Bruce Hardy,uperez@example.net,4332549335944717967,Graves and Sons,Food,655.21,CAD,Payment,Success,Malta,Web,2023-10-15 13:39:44,0
c95cec011c314961917ab4eeb60d2a6e,fbaac58d,Andrew Doyle,amandadavid@example.com,349551313347827,"Lopez, Barnett and Moss",Retail,113.7,EUR,Transfer,Pending,Christmas Island,ATM,2023-07-22 11:09:09,0
80a9de38cc5843dcb024029c2e481b13,6f563a67,Jeffrey Townsend,uscott@example.net,4274275733380777,"Johnson, Newman and Jones",Healthcare,736.76,EUR,Withdrawal,Failed,Peru,ATM,2023-06-14 10:52:49,0
6963762b8fd0406db38f91079f86bac0,deb506d8,Rachel Nichols,vthomas@example.com,4009194964147767,"James, Campbell and Walker",Electronics,2555.49,GBP,Transfer,Success,Samoa,Web,2023-08-27 00:26:22,0
762982872f1a46d4ad1f4665aa7d6b03,6fb41381,Shirley Macdonald,martin29@example.org,6011436523388742,"Willis, Carpenter and Rodriguez",Entertainment,2899.82,USD,Purchase,Success,Burkina Faso,Mobile,2023-05-09 15:17:59,0
ac387e4994e24e968a3639a9e6cd8747,7aa163e1,Willie Huff,qknox@example.org,5545758014052942,"Bishop, Chaney and Scott",Retail,3854.15,GBP,Purchase,Failed,United States of America,POS,2023-12-01 04:37:14,0
d76f56aa378f44c7bd78b8658b26d6e7,e8d2496e,Michael Robinson,thomasjoy@example.org,30291563899235,Mathews Group,Electronics,4008.32,EUR,Transfer,Failed,Nauru,ATM,2023-03-10 10:38:02,0
19031f262baf42cf9f217db8e297e454,c319a1fb,Jason Moreno,crystal81@example.org,379652052024909,"Warren, Johnson and Williams",Electronics,3145.43,CAD,Payment,Failed,Zimbabwe,ATM,2023-08-29 08:59:25,0
0de64b7c19ad4da5a04001e39d7cd299,15bde241,Brent Odonnell,imeyer@example.net,3559433005182623,Atkinson-Mccullough,Entertainment,3642.03,CAD,Payment,Failed,Estonia,ATM,2023-03-11 17:33:17,0
9a0dbaa9af32447f991ef5119f230f8d,02938057,Daniel Henderson,ohenderson@example.org,4547378269761864,Robinson Ltd,Food,1819.65,GBP,Withdrawal,Success,Angola,Mobile,2023-07-18 02:28:46,0
ec3f035fabc24b5a9643b28b942e4d7f,ceb06f29,Kyle Gonzales,jessicahensley@example.org,501842141779,May PLC,Electronics,3293.68,GBP,Payment,Success,Slovenia,POS,2023-10-01 19:08:48,0
50d54978b95e47ba87946d4723d8e6a7,7c3c976f,Elizabeth Hull,jacksonrachel@example.com,060467263145,"Barrett, Wu and Owens",Food,4715.35,CAD,Transfer,Failed,North Macedonia,POS,2023-10-23 21:36:36,0
80438b8adcc6485bb4b8755e9cb04091,b5789daf,Colin Smith,jennifersingh@example.net,2257727486918778,"Hays, Gibson and Reed",Food,3753.53,GBP,Payment,Success,Guinea-Bissau,ATM,2023-07-20 09:06:38,0
8bdc36360e4246f08b3e708d214ff89b,cf03b8bc,Sean Wilson,olsonearl@example.org,180037960670663,Davis-Huffman,Entertainment,1125.08,GBP,Payment,Failed,Andorra,ATM,2023-05-10 22:18:50,0
6ad36811cefa4434b9004587191587fe,de0301a4,Bobby Mathis,markgallegos@example.net,30514617388305,Roy-Rodriguez,Travel,4177.8,USD,Purchase,Success,Maldives,ATM,2023-01-25 09:36:54,0
d52efe4d50854966af2fac655d7e786d,57ee0172,Jacqueline Winters,brandy01@example.net,501860825592,Warren-Garrett,Food,2434.61,USD,Withdrawal,Success,Turkmenistan,ATM,2023-11-21 22:02:20,0
a99978de8f264e429a47348839f563be,557f6cea,Gregory Poole,arobinson@example.com,30556587921565,Heath-Tucker,Entertainment,2321.13,CAD,Transfer,Pending,New Zealand,Mobile,2023-02-02 04:56:52,0
4010873d47f34541a8e3b3d46135637e,91005225,Tara Tran,christina01@example.org,3595862630720090,Solomon Inc,Entertainment,3150.31,USD,Withdrawal,Pending,Ecuador,POS,2023-09-14 13:15:21,0
63cd4579653c44538e4e50b1b29c83d2,531dfc58,Tina Hampton,patrick86@example.com,3581502943005948,Stephens Group,Entertainment,1547.77,GBP,Payment,Pending,Luxembourg,Web,2023-05-23 16:39:44,0
a9de115d035347c484f0553ccd43318c,70ae3ab2,Samantha Allen,cooperjeffery@example.com,3518676432796601,Thompson Inc,Retail,4987.3,GBP,Payment,Success,Grenada,ATM,2023-11-25 05:03:38,0
ba4d6f1b5435435aaeb69ff85024323e,5657c8cd,Ian Wilson,matthewknox@example.org,4111406196858529834,Kelley Group,Electronics,2813.33,CAD,Withdrawal,Pending,Greece,Mobile,2023-11-15 21:24:37,0
917a3b516a1a4e9a9d1902e4ad4e6c53,00bf1e98,Nicholas Rice,hunterfelicia@example.com,4473699668329989,"Gonzalez, Huang and Jordan",Retail,4704.99,GBP,Purchase,Pending,Turks and Caicos Islands,POS,2023-11-12 06:04:09,0
2b59b0a322254b98b30a534f56bce8a2,1803afeb,Erik Acosta,michael36@example.net,213192782592602,"Rivera, Yang and Burch",Healthcare,4315.51,CAD,Withdrawal,Success,United States of America,ATM,2023-12-05 21:29:25,0
4be0cf99018a4d4e85cac3c81d75d21c,3574d133,Richard Mejia,perezscott@example.com,587053777534,"Lee, Curry and Williams",Retail,4583.97,GBP,Withdrawal,Success,British Indian Ocean Territory (Chagos Archipelago),POS,2023-01-24 06:44:44,0
e3aa13bc51754ed4a5c40cabf1fce1ba,6da50a20,Angela Graham,john51@example.com,6011700732026223,Smith Ltd,Retail,2649.62,CAD,Payment,Success,Sudan,POS,2023-04-21 17:59:21,0
fcf09f38093943c9883b076dc0b457de,9508b69a,Clarence Howard,heather30@example.com,340031852342348,"Frank, Estrada and Barnett",Travel,3203.47,EUR,Purchase,Success,Indonesia,ATM,2023-10-25 01:34:37,0
87251a5cd5c74e58a251c3d4ffb83ae5,0a7b6e68,Taylor Carter,hwilliamson@example.com,180044747565596,"Douglas, Carter and King",Healthcare,1910.55,GBP,Purchase,Success,Uruguay,POS,2023-03-08 22:51:23,0
34bc266b168e4612aa16c0dacbe1eae7,837331ea,Rhonda Williams,vegalaura@example.com,4413631810223235,Woods-Erickson,Electronics,1771.2,CAD,Withdrawal,Failed,San Marino,Web,2023-11-10 09:30:42,0
ddb10e980adc42cc9cbff13d13ccdac2,e9a5e1b2,Jessica Campbell,alvinwilliams@example.com,3551347334984061,"Jimenez, Mendoza and Snyder",Travel,3718.63,USD,Transfer,Pending,Tonga,ATM,2023-08-27 01:52:38,0
6e2030775ca14587821aae362f03878c,fdfc3732,Kimberly Blanchard,amanda02@example.com,4083748190908262841,Bates-Lee,Electronics,3903.91,GBP,Transfer,Failed,Mauritania,POS,2023-02-04 11:38:28,0
68fa4f7f68ee45db826d0429e9fee2d8,7e35636e,Christopher Gentry,luisarias@example.com,3557287736482849,Li-Jefferson,Retail,4171.38,EUR,Purchase,Failed,Kuwait,Mobile,2023-09-17 09:13:09,0
8ff0ac12e8154c68b33bb429b4763dab,09863506,John Adams,christina18@example.org,4014820992245420,"Myers, Romero and Turner",Retail,2987.33,USD,Purchase,Pending,Iran,Mobile,2023-01-26 15:21:09,0
d2a23f5f37e94cc48b2d52813734ca6e,7a2962a5,Jason Higgins,larry60@example.org,630468037183,Tyler-Gordon,Entertainment,1096.78,USD,Purchase,Success,China,Mobile,2023-04-29 04:52:28,0
1edeb911f8b6466bb15702aefd513a15,e860aa23,Michelle Adkins,brendarivas@example.org,569153800929,Hunt Group,Travel,3045.93,USD,Transfer,Failed,Sao Tome and Principe,ATM,2023-03-18 13:42:41,0
a9a44d35866142fda4d956ec3dcd7fa9,2f385333,Louis Perry,zsanchez@example.com,4331259263543143579,Reed Inc,Electronics,3455.31,EUR,Payment,Pending,Liechtenstein,Mobile,2023-07-21 10:29:59,0
9ad2ee66918844dbbef90fa873b8203f,c314cb3f,Kathleen Klein,bmiller@example.net,4077969174175964929,"Cochran, Stone and Maldonado",Travel,2928.74,CAD,Withdrawal,Success,Saint Vincent and the Grenadines,ATM,2023-06-09 18:51:11,0
6d83b4a23fb6429f878f575db0985f9f,15c0be50,Nicole Mccoy,richardbenson@example.com,4352595269029695,Davis PLC,Healthcare,3499.72,EUR,Purchase,Pending,Hong Kong,POS,2023-11-15 16:20:59,0
0faee5c3d07e45b39fd2ac52c6cb1aac,8f4cce78,Michelle Hernandez,zjacobs@example.com,4534611248552334,Nguyen-Miller,Entertainment,3461.16,EUR,Payment,Failed,Guernsey,POS,2023-10-18 17:59:40,0
8dc35d3e18ec421f8dfb9aac017a3f24,2bb0271a,Robert Reed,brent48@example.org,3536892279842857,"Collins, Lewis and Murphy",Electronics,1590.89,CAD,Withdrawal,Success,El Salvador,Web,2023-10-25 15:45:41,0
e9e082588d4744dba5dd1ead2d319398,43275b94,Katie Murphy,cruzbrianna@example.net,4535028992668,"Dean, Lee and Hunter",Food,4679.71,GBP,Purchase,Pending,Suriname,Mobile,2023-10-02 06:16:30,0
192afb03f7e74c108ee87eb41085279a,a7626796,Riley Perkins,gwright@example.net,502089936889,"Myers, Riley and Smith",Retail,4037.44,CAD,Withdrawal,Success,Philippines,POS,2023-07-25 18:11:12,0
c6c4c338dba74cd99a8425dbcf9b655d,7186a391,Olivia Dixon,sschmidt@example.net,565920237296,"Wood, Parker and Garza",Entertainment,3702.68,EUR,Payment,Pending,Cocos (Keeling) Islands,POS,2023-12-19 13:51:27,0
5a34b4994a6b4089b18e191cafd4d154,c67e4b76,Joseph Gonzalez DDS,dennis55@example.net,213193202597965,Anderson-Bailey,Food,2857.81,USD,Transfer,Pending,Netherlands Antilles,Web,2023-01-14 20:36:21,0
c8067509db014431bb6f556f05b33f27,51164710,Theresa Richards,scott46@example.org,3516678688434996,Cook Inc,Electronics,2634.92,GBP,Purchase,Success,Wallis and Futuna,Mobile,2023-09-15 21:33:32,0
7278bbc563a14569bbac85ec38b83583,e11008d1,Jessica Stone,michael46@example.org,3510986455655206,Diaz-Haas,Travel,761.31,GBP,Purchase,Failed,Panama,ATM,2023-08-03 00:10:25,0
da6aaf1ce00d4ec99996b49f22c52095,495758b6,Nicole Bullock,pamela71@example.net,30495534259631,"Rose, Norton and Owen",Travel,4361.01,CAD,Payment,Success,Georgia,Mobile,2023-07-08 07:04:37,0
e87b66523dd04aa39e7896ebc497dbd6,7baf1d37,Michael Thomas,chelseawilliams@example.com,501889039548,"Anderson, Collins and Martin",Electronics,1969.46,USD,Purchase,Success,Pakistan,Web,2023-01-13 14:39:54,0
e399152050ff444883692cf8c58fe9dc,9ab2e820,James Williams,emiller@example.org,2294434039457504,Smith-Richardson,Healthcare,748.12,EUR,Payment,Pending,Antarctica (the territory South of 60 deg S),Mobile,2023-02-18 20:49:41,0
030780459bba4bf1af9bde81ce8160d6,99e3742b,Cody Key,karahorne@example.com,4062442670104466679,Montes Inc,Travel,1436.3,CAD,Transfer,Pending,Cambodia,Web,2023-12-11 14:55:43,0
091e045630fe44459dac714fce89606e,e9964f14,Christina Woods,ulopez@example.org,3576678335148871,Garza and Sons,Healthcare,833.1,GBP,Withdrawal,Success,Grenada,Mobile,2023-11-03 04:18:28,0
332f2d99e40742ef9269a26f8de99721,6d5a43c3,Tony Brown,jeffrey68@example.org,30158535732325,Mills and Sons,Healthcare,1236.43,GBP,Payment,Failed,Spain,Mobile,2023-11-23 01:11:55,0
97e917f607ad46b5b6fb50752aee5ce7,3194e604,Mark Becker,diazcarl@example.com,343640472049864,"Dixon, Johnson and Joyce",Electronics,4959.9,USD,Payment,Pending,Dominica,ATM,2023-03-09 02:45:53,0
a478cdd82b914927b2e64628372610c8,a5bfde9c,Abigail Shaw,vhale@example.com,630485300879,"Cardenas, Stewart and Oliver",Healthcare,3145.64,CAD,Withdrawal,Failed,Ghana,Web,2023-06-01 06:49:09,0
9f89da9df58c47baa715b522747079d0,71983b79,Ronald Ramos,hahngerald@example.net,2230211512405342,"Cruz, Thomas and Howard",Food,4830.17,GBP,Transfer,Failed,Lao People's Democratic Republic,Mobile,2023-04-20 12:10:11,0
71591deaac9c4a219ae4fc980135f38a,59e990a9,Ashley Mendez,zgraves@example.net,4279562419568691,"Roberson, Atkins and Castillo",Healthcare,4244.72,CAD,Withdrawal,Success,Gibraltar,POS,2023-12-01 12:57:55,0
3b8afc42a80c4bda8b2d526f5b4a85c9,8f13f04d,Brandi Phillips,tammythomas@example.org,3540586739123304,"Hopkins, Smith and Smith",Food,2938.88,GBP,Withdrawal,Pending,Faroe Islands,ATM,2023-01-26 20:49:12,0
b78028e4002c4607bd28032e91a67873,64f7bb9e,Crystal White,reedtheresa@example.org,3571486990238986,Velazquez LLC,Electronics,3493.03,USD,Withdrawal,Failed,Cuba,ATM,2023-03-14 22:05:09,0
eea6e719e5634949944c62698f06613d,dce9be50,Brianna Huff,johnyoung@example.org,630464386683,Douglas-Hunt,Retail,3319.0,GBP,Withdrawal,Pending,Belize,ATM,2023-04-10 01:29:59,0
9ae50ede4bb54c4b802a2452c26f4d43,c6ac010d,Tamara Griffin,jessicajohnson@example.com,4835347857327413,Parker Ltd,Healthcare,1427.39,EUR,Withdrawal,Pending,Hong Kong,ATM,2023-05-29 06:36:46,0
53f10abca2f34be98219543c40ac58d1,63ce3b6a,Douglas Brown,yesenia28@example.com,5378927009787687,"Allen, Allen and Brown",Travel,417.37,USD,Purchase,Success,Greenland,Mobile,2023-02-25 20:21:23,0
776cedbb39384e66a5f84c5dfeb37687,e17aa6f2,Angela Christensen,maria48@example.org,213121416403175,"Rocha, Maxwell and Martinez",Travel,4044.77,GBP,Payment,Success,Zambia,POS,2023-12-26 09:56:53,0
d2f897a2fc824f38a2bf67915742ff8b,e0d025c9,Jeremiah Bell,smeyer@example.net,3534569593600235,"Davis, Blanchard and Howell",Food,109.51,USD,Purchase,Failed,Jamaica,POS,2023-08-21 19:57:16,0
1f66a21acff2404888671096c81174fc,f9c6785f,Margaret Davis,dprince@example.net,6011318940305717,Case and Sons,Entertainment,1914.94,USD,Transfer,Pending,Cocos (Keeling) Islands,ATM,2023-03-07 17:36:40,0
ad9b42f100da449a903a145b9440ab8d,b67fa0d4,Daniel Walker,wellis@example.com,4122669011334239,"Ochoa, Martin and Baker",Electronics,4973.86,CAD,Purchase,Failed,Anguilla,Mobile,2023-05-28 04:32:15,0
71cd42219bfc464098a6f38a8e5298a0,2d40697e,Renee Little,brennandavid@example.com,2277600186611884,Douglas-Diaz,Travel,1609.46,CAD,Purchase,Pending,Liberia,Web,2023-10-12 13:30:05,0
bdc07b533a764a42aeff23becbf476ac,7fadd16c,Joel Anderson,brownkeith@example.com,3528858032913210,Miles-Morales,Retail,3011.29,USD,Withdrawal,Failed,Eritrea,POS,2023-10-03 20:56:38,0
ad16b7315a3e4725bdc787ccc4d426d0,9758f219,Shelby Castillo,taylorrobert@example.org,3573110515661443,"Gaines, Brown and Jenkins",Retail,4852.56,GBP,Withdrawal,Pending,Bolivia,POS,2023-02-01 02:04:29,0
f7eb38ae0eb6478594a231ef57270c95,f1bf8d35,Stacy Combs,iholloway@example.com,3523813310826555,"Logan, Cherry and Alexander",Travel,228.02,USD,Payment,Pending,Denmark,ATM,2023-05-22 05:16:16,0
fddca18cc44b4c91b91397356fd0e0b7,d7a9d547,Maria Hughes,desireehamilton@example.com,344008435990203,Roberts-Bauer,Travel,2693.65,GBP,Purchase,Success,Indonesia,Web,2023-11-08 17:38:41,0
0486b76b45a940d9b3f5e19328365dd0,c352e1c3,Stephanie Hart,acook@example.org,4470054254663305,Ferguson PLC,Electronics,2807.86,GBP,Payment,Pending,Northern Mariana Islands,ATM,2023-08-10 21:22:00,0
6b51c44cd82e4693961b3ab8d2179e7b,e379ef4d,Matthew Brown,william02@example.org,180041437636349,"Barnes, Chung and Lucas",Retail,4979.91,CAD,Transfer,Failed,Taiwan,ATM,2023-12-28 02:12:23,0
9796e0e1a5504f0fafdc4f99327cdf6f,69f9f03e,Samantha Williams,turnertracy@example.com,4502470393003609527,Henry-Palmer,Travel,1507.1,USD,Withdrawal,Failed,Bulgaria,Mobile,2023-06-14 13:03:53,0
25bc0389c426452c9fe4909469b19596,d199528d,Brenda Butler,lance81@example.com,3511644803070698,"Schmidt, Flores and Jackson",Food,1184.53,CAD,Withdrawal,Success,Lesotho,POS,2023-08-06 20:52:44,0
f824cad48a7d458cb064ded248271dff,3320d5a8,Wesley Smith,zmeyer@example.org,2267979375513560,"Hines, West and Sharp",Entertainment,1272.78,USD,Withdrawal,Pending,Syrian Arab Republic,Web,2023-07-05 21:39:37,0
03e3ac08864242b6bbc9676daf735ab8,a0326425,Ashley Austin,justin91@example.net,4906687212395849461,Young Inc,Food,3972.12,USD,Payment,Failed,Italy,Mobile,2023-07-19 21:56:56,0
f8f78a91e8f94406988da86d9b291b96,62570066,Richard Newman,allison49@example.net,2663944707085208,Kent-Espinoza,Entertainment,652.44,CAD,Transfer,Failed,Japan,ATM,2023-12-15 19:20:07,0
321bde82a6df4be583aff9c81a3de3d0,5365f852,Kristen Wong,carrie70@example.net,2704988829590984,"Kirk, Martin and Villegas",Retail,3801.68,GBP,Purchase,Pending,Svalbard & Jan Mayen Islands,Web,2023-03-15 17:51:05,0
a990f57efb4a48ed8ddf8166935388e0,5362ed47,Brian Savage,shane69@example.org,2700591808256280,Martinez Ltd,Food,779.32,CAD,Withdrawal,Pending,Angola,Mobile,2023-05-18 19:30:52,0
0802df40c18741b5becf5ac6c6b31a4d,ba48471a,Nancy Anderson,bridgesdavid@example.net,2290422662613596,"Silva, Clark and Smith",Travel,1201.62,CAD,Purchase,Success,Martinique,POS,2023-09-01 16:35:52,0
4b3013ea8aff43928de1064d9a51d9e9,f5c8255c,Noah Scott,larashelby@example.net,30029601305686,Shaffer-Moore,Electronics,4061.7,GBP,Payment,Pending,Denmark,Web,2023-05-27 14:28:09,0
ea379ee99ae94aafa925433bae92e89c,7dd805c4,Annette Campbell,dmoody@example.net,2257252042505878,"Juarez, Cohen and Garza",Electronics,3191.6,USD,Transfer,Success,Brazil,Web,2023-10-20 11:23:24,0
1a8356f996f946c28aac6e21587d4c99,c1b2f7fc,Pamela Mccormick,marvin54@example.org,582925368307,"Taylor, Howard and Wallace",Electronics,1902.64,EUR,Withdrawal,Success,Finland,POS,2023-02-18 08:06:02,0
558fdf823aa345b2aee55e904b1ae277,14fde797,Alejandra Thomas,robertrosales@example.net,341136655124089,Lynch-Maldonado,Healthcare,1406.96,EUR,Purchase,Failed,Hong Kong,ATM,2023-08-26 00:06:48,0
e9d7cc6733d04fbbb28fb66f61c813b1,b2f0c9b7,Wanda Hood MD,margaret13@example.com,4635420264953,Allen LLC,Electronics,888.27,USD,Purchase,Failed,Paraguay,POS,2023-02-15 20:23:20,0
679103cd5b3d46da890bc2cde1891838,24e683d1,Jennifer Mcguire,wadedonna@example.net,676294699399,Brown-Baird,Travel,824.97,USD,Purchase,Failed,Guam,ATM,2023-10-18 23:57:15,0
f9af7ae4af5f4fc1830fa611bafc7e30,879dda5f,Kerry Winters,sullivanjames@example.com,676378085218,Martinez-Gilbert,Retail,4561.46,USD,Transfer,Pending,Zambia,ATM,2023-03-16 09:03:50,0
eb89e54960924055b33c4584379a9786,24eb490b,Christina Rodriguez,tblack@example.net,2232033416014105,Castillo-Simon,Electronics,738.26,CAD,Purchase,Success,British Virgin Islands,Web,2023-03-11 15:15:39,0
833113c6ae4c41a0b664c4311f1f1d00,6c5992be,George Friedman,kaitlyn40@example.org,4613697855752857,Wilson-Mclean,Retail,3106.73,USD,Transfer,Success,Fiji,Mobile,2023-04-19 04:24:47,0
84ca3d5c68154ecdad018262f35ea697,3a767d25,Joel Bates,ddunn@example.com,6510305623243055,Jones LLC,Retail,885.15,GBP,Withdrawal,Pending,Congo,Web,2023-10-24 17:15:48,0
67ee7f3353cb4b1e8822fe17e05601f3,e2013bb2,Willie Kelly,ggutierrez@example.org,4526177494408167,"Harrington, Parks and Booker",Retail,627.39,EUR,Payment,Pending,Tanzania,Web,2023-10-27 10:19:38,0
96f70f22187d4423bc68e093180c5a36,54e8c245,Joseph Mitchell,suecohen@example.net,6011747183095280,Wyatt-Silva,Healthcare,2438.29,CAD,Purchase,Failed,Liberia,Mobile,2023-12-03 18:38:43,0
f2535bc89bc6496eb5a164a99a12db7e,430f4bc7,Joseph Lopez,brownwilliam@example.org,501851355229,Gonzalez and Sons,Retail,1798.39,GBP,Transfer,Success,Cape Verde,Web,2023-02-23 12:52:58,0
8e2378f7ef974ce0a65820d0981d18e9,747a4b63,Shirley Nelson,vmitchell@example.net,6011629312952757,Ramos-Bauer,Healthcare,81.11,EUR,Transfer,Failed,Pitcairn Islands,Mobile,2023-04-29 03:51:05,0
01eb770432f24b539ec3b892359c6d1b,6f35f635,Sydney Robbins,robertbrown@example.net,4638230513189,Green Inc,Healthcare,3190.74,EUR,Payment,Pending,Zambia,Web,2023-01-18 01:29:41,0
08e33c34cf9c49d697958ba888771357,fce51cc1,Craig Lambert,riley30@example.net,4996168369515120,Schmidt and Sons,Healthcare,746.6,GBP,Payment,Pending,Burundi,POS,2023-01-07 20:41:47,0
01706a9c28254ee1b21275a411d0c056,5fe7c8d6,Michael Robinson,edwardsmonica@example.com,4449937029324203,Brown-Watson,Retail,826.47,GBP,Transfer,Pending,Svalbard & Jan Mayen Islands,Mobile,2023-11-28 04:28:57,0
9d16a7b643854ed0801c782ea79b934c,c8a6db91,Caleb Hayes,reginaldarnold@example.org,4805308179410446024,"Roach, Garcia and Williams",Entertainment,892.78,EUR,Withdrawal,Failed,British Virgin Islands,POS,2023-01-09 13:16:16,0
1c318d95944645b5a3b1769821de994a,fc97b81d,Taylor Gonzales,robin03@example.org,6538782599202455,"Ortiz, Rivas and Simmons",Electronics,2864.35,CAD,Purchase,Success,South Georgia and the South Sandwich Islands,Mobile,2023-11-27 13:09:53,0
f96dac32756744ee95cb86dcb5396f84,e20776fa,Valerie Walker,keithjacqueline@example.org,4941596970494580,"Duncan, Owens and Sampson",Travel,1669.99,USD,Withdrawal,Pending,Germany,Mobile,2023-12-09 22:13:51,0
845fd21b7ee54eb8aedd6ee786766abd,14d05f2e,Sarah Andrews,kristinhammond@example.net,30499999115692,Rivers-Day,Healthcare,2249.53,GBP,Withdrawal,Success,Jordan,ATM,2023-06-23 06:25:51,0
